Timestamp,Arquivo_Origem,ID_Agente,Fenotipo,Estado_Cognitivo,Friccao_Brandolini,Acao_Executada
"2026-03-29 11:53:13,866",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 11:53:42,669",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 11:54:15,610",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 11:54:47,849",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 11:55:22,050",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 11:55:50,680",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 11:56:27,565",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 11:56:56,090",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 11:57:28,504",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 11:58:02,654",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 11:58:27,315",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 11:58:59,478",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 11:59:25,110",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:00:00,730",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 12:00:24,582",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 12:00:47,354",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 12:01:08,657",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 12:01:35,451",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 12:01:58,012",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 12:02:28,061",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 12:02:49,962",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 12:03:22,045",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 12:03:42,991",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 12:04:15,987",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 12:04:58,628",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:05:30,629",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 12:05:55,883",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:06:27,607",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 12:06:46,998",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 12:07:14,259",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 12:07:46,404",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 12:08:15,045",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 12:08:48,134",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:09:30,459",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 12:09:57,677",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 12:10:30,300",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 12:11:04,609",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:11:29,236",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 12:11:55,895",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 12:12:26,109",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 12:12:55,489",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 12:13:25,758",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 12:13:53,952",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 12:14:24,280",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 12:15:01,993",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 12:15:34,825",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 12:16:08,466",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 12:16:41,408",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 12:17:11,150",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:17:41,446",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:18:03,694",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 12:18:37,988",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:19:03,403",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 12:19:31,263",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 12:20:03,434",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 12:20:30,450",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 12:21:00,024",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 12:21:36,862",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 12:22:15,718",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 12:22:46,686",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 12:23:15,176",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 12:23:51,863",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 12:24:15,792",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 12:24:42,927",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 12:25:07,589",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 12:25:42,110",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 12:26:17,551",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 12:26:43,568",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 12:27:28,771",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 12:27:57,874",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:28:30,281",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 12:28:55,427",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:29:27,080",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 12:29:48,586",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 12:30:23,472",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 12:30:53,985",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 12:31:25,736",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 12:31:58,000",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 12:32:22,939",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 12:32:54,214",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 12:33:23,005",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 12:33:54,885",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 12:34:23,011",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 12:35:05,501",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 12:35:45,892",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 12:36:19,659",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 12:36:45,219",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 12:37:14,271",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 12:37:47,624",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 12:38:26,563",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:38:59,276",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:39:29,729",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 12:39:55,916",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 12:40:32,858",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 12:40:58,857",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 12:41:26,325",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 12:41:55,477",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 12:42:28,443",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 12:42:59,503",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:43:28,388",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 12:44:03,004",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:44:46,470",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 12:45:17,705",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 12:45:50,174",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 12:46:23,772",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:46:56,148",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 12:47:25,382",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 12:47:49,085",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 12:48:27,281",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 12:48:54,532",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 12:49:19,358",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 12:49:48,018",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 12:50:33,306",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 12:51:04,958",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 12:51:37,241",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 12:52:07,705",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 12:52:29,982",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 12:53:08,082",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 12:53:35,509",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 12:54:17,150",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 12:55:01,076",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 12:55:36,229",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 12:56:08,659",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 12:56:49,197",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 12:57:32,615",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 12:57:56,206",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 12:58:26,763",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 12:58:57,387",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 12:59:34,372",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:00:01,021",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:00:37,110",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 13:01:06,703",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 13:01:44,657",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 13:02:15,170",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 13:02:45,364",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 13:03:23,239",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 13:03:56,855",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 13:04:27,293",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 13:04:54,886",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 13:05:24,463",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 13:05:47,064",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 13:06:20,383",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 13:06:50,002",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 13:07:19,977",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 13:07:54,407",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:08:24,045",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 13:09:02,512",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 13:09:27,413",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 13:09:58,429",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 13:10:31,805",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 13:11:08,639",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 13:11:33,713",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 13:12:02,562",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 13:12:29,061",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:13:07,873",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:13:29,629",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 13:14:00,991",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 13:14:36,193",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 13:15:01,332",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 13:15:32,346",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 13:16:02,236",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 13:16:27,586",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 13:17:00,943",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 13:17:39,435",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 13:18:07,666",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 13:18:40,157",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 13:19:14,053",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 13:19:48,536",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 13:20:18,575",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 13:21:07,549",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 13:21:35,173",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 13:21:57,354",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 13:22:31,053",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 13:22:59,045",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 13:23:20,849",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 13:23:43,994",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 13:24:23,357",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 13:25:00,809",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 13:25:30,377",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 13:26:07,842",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 13:26:32,734",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 13:26:58,993",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 13:27:39,216",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 13:28:09,140",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 13:28:37,427",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 13:29:10,957",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 13:29:44,190",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 13:30:16,992",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 13:30:49,148",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 13:31:24,342",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 13:31:47,399",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 13:32:16,733",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 13:32:49,680",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 13:33:15,929",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 13:33:51,610",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 13:34:24,340",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 13:35:05,351",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 13:35:36,812",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:36:00,909",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 13:36:32,446",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 13:37:01,104",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 13:37:39,423",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:38:10,659",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 13:38:38,161",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 13:38:58,408",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 13:39:32,000",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 13:40:14,572",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:40:43,027",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 13:41:20,718",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 13:41:52,007",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 13:42:17,508",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:42:59,150",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 13:43:37,406",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 13:43:55,386",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 13:44:21,050",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 13:44:47,466",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 13:45:16,830",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 13:45:46,879",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 13:46:16,791",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 13:46:53,462",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 13:47:16,250",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 13:47:59,654",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 13:48:26,030",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:48:51,268",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 13:49:21,391",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 13:49:47,977",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 13:50:19,599",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 13:50:51,807",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 13:51:21,380",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 13:51:53,568",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 13:52:18,773",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 13:52:51,752",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 13:53:29,334",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 13:54:09,266",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 13:54:42,301",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 13:55:18,549",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:55:46,583",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 13:56:17,451",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 13:56:48,350",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 13:57:14,662",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
